"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"325","2.464682","172.31.187.1","dsl-178-125-146-189-dynamic.prod-infinitum.com.mx","TCP","66","[TCP Dup ACK 105#1] 35515  >  59314 [ACK] Seq=1 Ack=2881 Win=65535 Len=0 TSval=283424 TSecr=358623041","32","Default","CS0","","","0.000032000","1.880069000"
"327","2.469859","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=109445 Win=65535 Len=0 TSval=283424 TSecr=790406701","32","Default","CS0","","","0.000020000","2.461838000"
"330","2.478061","172.31.187.1","77.247.176.151","TCP","54","danf-ak2(1041)  >  http(80) [ACK] Seq=1 Ack=1 Win=65535 Len=0","20","Default","CS0","","","0.000021000","0.060791000"
"331","2.478147","172.31.187.1","77.247.176.151","HTTP","393","Continuation[Packet size limited during capture]","20","Default","CS0","","","0.000086000","0.060877000"
"333","2.526589","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=1 Ack=358 Win=64723 Len=0","20","Default","CS0","","","0.217750000","2.284170000"
"334","2.526605","172.31.187.1","190-21-6-36.baf.movistar.cl","TCP","54","4863  >  48462 [ACK] Seq=18 Ack=4321 Win=65535 Len=0","20","Default","CS0","","","0.153551000","2.486198000"
"337","2.538285","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=112341 Win=65535 Len=0 TSval=283425 TSecr=790406701","32","Default","CS0","","","0.000036000","2.530264000"
"340","2.550054","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","66","[TCP Dup ACK 294#1] 35515  >  62154 [ACK] Seq=1 Ack=5761 Win=65535 Len=0 TSval=283425 TSecr=285775426","32","Default","CS0","","","0.000014000","0.342814000"
"344","2.575771","172.31.187.1","77.247.176.151","TCP","54","danf-ak2(1041)  >  http(80) [FIN, ACK] Seq=340 Ack=151 Win=65385 Len=0","20","Default","CS0","","","0.000129000","0.158501000"
"346","2.576855","172.31.187.1","77.247.176.151","TCP","54","danf-ak2(1041)  >  http(80) [ACK] Seq=341 Ack=152 Win=65385 Len=0","20","Default","CS0","","","0.000013000","0.159585000"
"348","2.603274","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=115237 Win=65535 Len=0 TSval=283425 TSecr=790406703","32","Default","CS0","","","0.000027000","2.595253000"
"350","2.603857","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","66","[TCP Dup ACK 294#2] 35515  >  62154 [ACK] Seq=1 Ack=5761 Win=65535 Len=0 TSval=283425 TSecr=285775426","32","Default","CS0","","","0.000016000","0.396617000"
"352","2.635978","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","54","35515  >  62433 [ACK] Seq=1 Ack=10221 Win=65535 Len=0","20","Default","CS0","","","0.164939000","2.600360000"
"360","2.645060","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=118133 Win=65535 Len=0 TSval=283426 TSecr=790406703","32","Default","CS0","","","0.000018000","2.637039000"
"363","2.745341","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=1 Ack=11713 Win=65535 Len=0","20","Default","CS0","","","0.211286000","2.730533000"
"365","2.751273","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=121029 Win=65535 Len=0 TSval=283427 TSecr=790406703","32","Default","CS0","","","0.000024000","2.743252000"
"369","2.793671","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=123925 Win=65535 Len=0 TSval=283427 TSecr=790406704","32","Default","CS0","","","0.000026000","2.785650000"
"374","2.801875","172.31.187.1","pc-166-29-100-190.cm.vtr.net","TCP","66","[TCP Dup ACK 291#1] 4946  >  19159 [ACK] Seq=18 Ack=7638 Win=65535 Len=0 SLE=9098 SRE=10558","32","Default","CS0","","","0.000026000","2.178254000"
"378","2.826687","172.31.187.1","87-196-219-109.net.novis.pt","TCP","54","4916  >  19304 [ACK] Seq=18 Ack=8641 Win=65535 Len=0","20","Default","CS0","","","0.000034000","2.409309000"
"380","2.830262","172.31.187.1","pc-166-29-100-190.cm.vtr.net","TCP","66","[TCP Dup ACK 291#2] 4946  >  19159 [ACK] Seq=18 Ack=7638 Win=65535 Len=0 SLE=9098 SRE=12018","32","Default","CS0","","","0.000018000","2.206641000"
"382","2.836473","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=126821 Win=65535 Len=0 TSval=283427 TSecr=790406704","32","Default","CS0","","","0.000025000","2.828452000"
"385","2.854706","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","66","35515  >  62154 [ACK] Seq=1 Ack=7201 Win=64095 Len=0 TSval=283428 TSecr=285775468","32","Default","CS0","","","0.197661000","0.647466000"
"388","2.878903","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=129717 Win=65535 Len=0 TSval=283428 TSecr=790406704","32","Default","CS0","","","0.000044000","2.870882000"
"393","2.922506","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=132613 Win=65535 Len=0 TSval=283428 TSecr=790406704","32","Default","CS0","","","0.000045000","2.914485000"
"395","2.922537","172.31.187.1","pc-128-30-161-190.cm.vtr.net","TCP","54","4865  >  55970 [ACK] Seq=18 Ack=2921 Win=65535 Len=0","20","Default","CS0","","","0.000017000","1.489480000"
"397","2.939088","172.31.187.1","87-196-219-109.net.novis.pt","TCP","54","4916  >  19304 [ACK] Seq=18 Ack=11521 Win=65535 Len=0","20","Default","CS0","","","0.000036000","2.521710000"
"400","2.964065","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","66","35515  >  29890 [ACK] Seq=1 Ack=336 Win=64514 Len=0 TSval=283429 TSecr=980369258","32","Default","CS0","","","0.170810000","0.170810000"
"401","2.964082","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","54","35515  >  62433 [ACK] Seq=1 Ack=11681 Win=65535 Len=0","20","Default","CS0","","","0.118421000","2.928464000"
"402","2.964094","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=1 Ack=12163 Win=65085 Len=0","20","Default","CS0","","","0.110233000","2.949286000"
"404","2.965274","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=135509 Win=65535 Len=0 TSval=283429 TSecr=790406705","32","Default","CS0","","","0.000024000","2.957253000"
"406","2.973077","172.31.187.1","pc-128-30-161-190.cm.vtr.net","TCP","54","4865  >  55970 [ACK] Seq=18 Ack=5841 Win=65535 Len=0","20","Default","CS0","","","0.000026000","1.540020000"
"409","3.009681","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=138405 Win=65535 Len=0 TSval=283429 TSecr=790406705","32","Default","CS0","","","0.000029000","3.001660000"
"413","3.051285","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=141301 Win=65535 Len=0 TSval=283429 TSecr=790406705","32","Default","CS0","","","0.000031000","3.043264000"
"418","3.117450","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","83","35515  >  62154 [PSH, ACK] Seq=1 Ack=8641 Win=65535 Len=17 TSval=283431 TSecr=285775471[Packet size limited during capture]","32","Default","CS0","","","0.000199000","0.910210000"
"420","3.157702","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=144197 Win=65535 Len=0 TSval=283431 TSecr=790406705","32","Default","CS0","","","0.000040000","3.149681000"
"424","3.182796","172.31.187.1","pc-128-30-161-190.cm.vtr.net","TCP","54","4865  >  55970 [ACK] Seq=18 Ack=7301 Win=65535 Len=0","20","Default","CS0","","","0.154540000","1.749739000"
"426","3.201689","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=147093 Win=65535 Len=0 TSval=283432 TSecr=790406706","32","Default","CS0","","","0.000031000","3.193668000"
"430","3.266698","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=149989 Win=65535 Len=0 TSval=283432 TSecr=790406707","32","Default","CS0","","","0.000037000","3.258677000"
"432","3.292164","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=1 Ack=13416 Win=65535 Len=0","20","Default","CS0","","","0.179505000","3.277356000"
"433","3.292181","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","54","4890  >  53813 [ACK] Seq=1 Ack=309 Win=64476 Len=0","20","Default","CS0","","","0.131732000","0.131732000"
"434","3.292194","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","66","35515  >  62154 [ACK] Seq=18 Ack=10081 Win=64095 Len=0 TSval=283433 TSecr=285775471","32","Default","CS0","","","0.110144000","1.084954000"
"437","3.371677","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=152885 Win=65535 Len=0 TSval=283433 TSecr=790406707","32","Default","CS0","","","0.000025000","3.363656000"
"439","3.381270","172.31.187.1","pc-166-29-100-190.cm.vtr.net","TCP","66","[TCP Dup ACK 291#3] 4946  >  19159 [ACK] Seq=18 Ack=7638 Win=65535 Len=0 SLE=9098 SRE=13478","32","Default","CS0","","","0.000018000","2.757649000"
"441","3.393519","172.31.187.1","84.32.127.187","BT-DHT","109","","","Default","CS0","","","",""
"442","3.393595","172.31.187.1","n219079009224.netvigator.com","BT-DHT","148","","","Default","CS0","","","",""
"444","3.401533","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","54","35515  >  62433 [ACK] Seq=1 Ack=13141 Win=65535 Len=0","20","Default","CS0","","","0.176483000","3.365915000"
"446","3.431918","172.31.187.1","pc-166-29-100-190.cm.vtr.net","TCP","54","4946  >  19159 [ACK] Seq=18 Ack=13478 Win=65535 Len=0","20","Default","CS0","","","0.000053000","2.808297000"
"447","3.432015","172.31.187.1","pc-166-29-100-190.cm.vtr.net","TCP","71","4946  >  19159 [PSH, ACK] Seq=18 Ack=13478 Win=65535 Len=17","20","Default","CS0","","","0.000097000","2.808394000"
"449","3.443905","172.31.187.1","dsl-63-116-143-189-dynamic.prod-infinitum.com.mx","TCP","54","[TCP ACKed unseen segment] 35515  >  itose(4348) [ACK] Seq=1 Ack=3631 Win=65535 Len=0","20","Default","CS0","","","0.000043000","1.766269000"
"451","3.447179","172.31.187.1","114.205.219.87.dynamic.jazztel.es","BitTorrent","71","Request[Packet size limited during capture]","20","Default","CS0","","","0.000126000","3.432371000"
"454","3.486101","172.31.187.1","190-21-6-36.baf.movistar.cl","TCP","54","4863  >  48462 [ACK] Seq=18 Ack=6318 Win=65535 Len=0","20","Default","CS0","","","0.000036000","3.445694000"
"455","3.510902","172.31.187.1","a213-22-94-135.cpe.netcabo.pt","TCP","54","lyskom(4894)  >  10849 [ACK] Seq=1 Ack=1461 Win=65535 Len=0","20","Default","CS0","","","0.154838000","0.154838000"
"456","3.510922","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=154333 Win=64087 Len=0 TSval=283435 TSecr=790406708","32","Default","CS0","","","0.117863000","3.502901000"
"459","3.542307","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=157229 Win=65535 Len=0 TSval=283435 TSecr=790406708","32","Default","CS0","","","0.000039000","3.534286000"
"464","3.586105","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=290 Ack=160125 Win=65535 Len=0 TSval=283435 TSecr=790406709","32","Default","CS0","","","0.000039000","3.578084000"
"467","3.612959","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","389","35515  >  57857 [PSH, ACK] Seq=290 Ack=161573 Win=64087 Len=323 TSval=283435 TSecr=790406709[Packet size limited during capture]","32","Default","CS0","","","0.005289000","3.604938000"
"470","3.650085","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=164469 Win=65535 Len=0 TSval=283436 TSecr=790406710","32","Default","CS0","","","0.000027000","3.642064000"
"473","3.705297","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=167365 Win=65535 Len=0 TSval=283436 TSecr=790406710","32","Default","CS0","","","0.000033000","3.697276000"
"475","3.729639","172.31.187.1","dsl-178-125-146-189-dynamic.prod-infinitum.com.mx","TCP","66","35515  >  59314 [ACK] Seq=1 Ack=4321 Win=64095 Len=0 TSval=283437 TSecr=358623069","32","Default","CS0","","","0.149767000","3.145026000"
"476","3.729657","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","54","35515  >  62433 [ACK] Seq=1 Ack=14601 Win=65535 Len=0","20","Default","CS0","","","0.135587000","3.694039000"
"477","3.729669","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=18 Ack=14346 Win=64605 Len=0","20","Default","CS0","","","0.178000000","3.714861000"
"480","3.753082","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=170261 Win=65535 Len=0 TSval=283437 TSecr=790406711","32","Default","CS0","","","0.000025000","3.745061000"
"483","3.794901","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=173157 Win=65535 Len=0 TSval=283437 TSecr=790406711","32","Default","CS0","","","0.000034000","3.786880000"
"486","3.839026","172.31.187.1","89.211.2.3","TCP","62","boinc-client(1043)  >  11991 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","0.000000000","0.000000000"
"488","3.879798","172.31.187.1","78-61-239-45.static.zebra.lt","BT-DHT","148","","","Default","CS0","","","",""
"491","3.923695","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=176053 Win=65535 Len=0 TSval=283438 TSecr=790406712","32","Default","CS0","","","0.000032000","3.915674000"
"493","3.948365","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=1 Ack=367 Win=64714 Len=0","20","Default","CS0","","","0.197297000","3.705946000"
"494","3.948383","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=18 Ack=14766 Win=64185 Len=0","20","Default","CS0","","","0.113719000","3.933575000"
"498","3.966716","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","71","4955  >  18638 [PSH, ACK] Seq=35 Ack=34237 Win=65535 Len=17","20","Default","CS0","","","0.000044000","3.813893000"
"499","3.966734","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=178949 Win=65535 Len=0 TSval=283439 TSecr=790406712","32","Default","CS0","","","0.000042000","3.958713000"
"501","3.969590","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","71","35515  >  62433 [PSH, ACK] Seq=1 Ack=16061 Win=65535 Len=17","20","Default","CS0","","","0.000129000","3.933972000"
"504","4.009278","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=181845 Win=65535 Len=0 TSval=283439 TSecr=790406713","32","Default","CS0","","","0.000017000","4.001257000"
"508","4.061698","172.31.187.1","pc-166-29-100-190.cm.vtr.net","TCP","54","4946  >  19159 [ACK] Seq=35 Ack=16398 Win=65535 Len=0","20","Default","CS0","","","0.000030000","3.438077000"
"510","4.073881","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=184741 Win=65535 Len=0 TSval=283440 TSecr=790406713","32","Default","CS0","","","0.000020000","4.065860000"
"514","4.136683","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=187637 Win=65535 Len=0 TSval=283440 TSecr=790406714","32","Default","CS0","","","0.000020000","4.128662000"
"516","4.157883","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=18 Ack=17347 Win=65535 Len=0","20","Default","CS0","","","0.000019000","4.143075000"
"519","4.181501","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=190533 Win=65535 Len=0 TSval=283441 TSecr=790406716","32","Default","CS0","","","0.000031000","4.173480000"
"523","4.223125","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=193429 Win=65535 Len=0 TSval=283441 TSecr=790406716","32","Default","CS0","","","0.000045000","4.215104000"
"527","4.266141","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=196325 Win=65535 Len=0 TSval=283441 TSecr=790406717","32","Default","CS0","","","0.000059000","4.258120000"
"531","4.330501","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=199221 Win=65535 Len=0 TSval=283443 TSecr=790406717","32","Default","CS0","","","0.000031000","4.322480000"
"534","4.385832","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=1 Ack=634 Win=64447 Len=0","20","Default","CS0","","","0.203968000","4.143413000"
"535","4.385848","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=18 Ack=17943 Win=64939 Len=0","20","Default","CS0","","","0.119734000","4.371040000"
"537","4.394281","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=202117 Win=65535 Len=0 TSval=283444 TSecr=790406718","32","Default","CS0","","","0.000015000","4.386260000"
"538","4.394435","172.31.187.1","host81-151-240-156.range81-151.btcentralplus.com","BT-DHT","148","","","Default","CS0","","","",""
"541","4.436893","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=205013 Win=65535 Len=0 TSval=283444 TSecr=790406718","32","Default","CS0","","","0.000025000","4.428872000"
"546","4.481301","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=207909 Win=65535 Len=0 TSval=283444 TSecr=790406718","32","Default","CS0","","","0.000032000","4.473280000"
"548","4.495195","172.31.187.1","212.174.114.237.static.ttnet.com.tr","TCP","54","35515  >  62433 [ACK] Seq=18 Ack=17521 Win=65535 Len=0","20","Default","CS0","","","0.116729000","4.459577000"
"557","4.548320","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=210805 Win=65535 Len=0 TSval=283445 TSecr=790406720","32","Default","CS0","","","0.000038000","4.540299000"
"566","4.590727","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=213701 Win=65535 Len=0 TSval=283445 TSecr=790406720","32","Default","CS0","","","0.000045000","4.582706000"
"567","4.604584","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=1 Ack=956 Win=64125 Len=0","20","Default","CS0","","","0.123306000","4.362165000"
"568","4.604607","172.31.187.1","114.205.219.87.dynamic.jazztel.es","TCP","54","4964  >  6881 [ACK] Seq=18 Ack=18303 Win=64579 Len=0","20","Default","CS0","","","0.112340000","4.589799000"
"569","4.604619","172.31.187.1","74.246.217.87.dynamic.jazztel.es","TCP","54","4955  >  18638 [ACK] Seq=52 Ack=35307 Win=64465 Len=0","20","Default","CS0","","","0.134742000","4.451796000"
"601","4.637528","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=613 Ack=216597 Win=65535 Len=0 TSval=283446 TSecr=790406721","32","Default","CS0","","","0.000044000","4.629507000"
